20150919191351AAkdVA1,Will this scene become synonymous with Europe in the distant future?,1
20150119192337AASBmnO,What do you think was John Cena's reaction when Nikki Bella said she liked seeing JBL in a shirt?,1
20110601093745AAVzGK2,my friend is irritating and I don't know how to deal with the problem?,1
20160109233220AA3gb4g,CAN'T FIND KNACK ON THE PLAYSTATION STORE!!!?,0
20100427080142AA1Jy03,where can i find a zebra tie?,0
20121220211404AAI8ddy,math/physics word problem?,0
20091219122847AAXQP1U,How Do I Get In Better Shape ?,1
20080930135311AAWh95k,i want someone's friend code for battle pokemon diamond  and pearl wif ?,0
20150911175126AAOceSA,What is the Best Brand of Professional Facepaints?,1
20101114073654AAyhwZE,How much is microsoft worth ?,1
20120905125406AAMHdJj,My rose bush has no leaves and never bloomed?,0
20101122182048AA25QHV,Pokemon Gold Help ........................................?,0
20100813070943AAHOvem,Please help me with this weird Dream?,1
20110616142634AAielZB,Is my voice really that deep?,1
20080128014005AAgHmnh,Frame linking over multiple pages?,0
20110205144805AAxAj99,"How can you tell if ""Notch"" has joined your server on Minecraft?",0
20100311035448AAjsxvw,How do insulators discharge?,0
20090907200056AAydMye,Why can't I send emial on my iPhone?,0
20100801065806AAnEEVW,R&S: What's your IQ and are you an Atheist or do you believe in God?,1
20060622065102AAVpFaO,"Have you seen the movie ""Secretary""?",1
20080216085503AAnme1b,How does this song make you feel?,1
20071226212908AAxi19P,"i fancy my best friend and want to do sexual acts on him, i am a guy too, and we are both bisexual, BUT?",1
20130619161924AATUZhb,How can I conserve my Ipod Battery?,0
20100309181416AAetlJg,Are small gray snakes dangerous?,0
20080404180203AAWj8WK,Hi I met a girl in college.?,1
20120121230416AA5fhqi,"Did you hear that PETA wants to ""buy"" OJ's house?",1
20100121164749AAK2SLI,what american vice president has to do with or is somehow associated with the word nabob?,0
20070401115557AAOc8BG,In so much pain...?,0
20090721074849AAdMEwd,"Bloody show, mucus plug and water breaking (TMI!!!)?",0
20090710162953AA4dzjP,Who thinks Marlon Brando donated sperm at Michael's request?,1
20080829124225AABLSO8,Confusing situation...I could really use the answers please!?,0
20130303184048AA4ZKy2,Going in the hot tub while pregnant?,0
20091021011027AABD8pC,How long does it take for an nds rom to upload onto the internet?,0
20130705081808AA8KbUS,What is the best below Rs 10000/- dual-sim(active) mobile phones?,1
20140805202730AAuFTez,Names please help!?,1
20110219234117AAuWtBn,"This question has been posted all night`, Precisely what is one's own most effective quotation?",1
20060622222949AAmQ2wH,"If I leave here tomorrow, when will the milk spoil?",0
20111014220030AAgtxs7,Can someone give me the simple break down?,0
20141104113000AAspJ08,What are some good computer games for 13 year old girls?,0
20141014144325AAgvwJS,"Vegans, should we impose mass extinction of carnivorous animals? They often eat their prey B-4 its even dead.?",1
20070920080745AANJLg3,toilet paper holder down toile?,0
20150719172649AAmAajz,Am I sick for getting excited at this?,1
20090426201327AATsdEV,need help on this question?,0
20120414133246AArXuK7,Why do you hate breeders?,1
20100514130400AACS9wN,what age should you recommend to wear foundation at?,1
20100326185050AAds4vu,"What are the rules for playing on ""your"" National Team?",0
20080108053306AAJArDS,can any one give me like or site from where i can dowlnload song aami che tumar for bhool bhulaiya?,0
20141107115501AASuuxV,Help with this math question?,0
20090529034547AAwdJnT,Can I freeze bisquick mixes?,0
20130928073609AAlc86B,Which 16GB micro SD card will work better?,0
20080524180931AAdGgvV,Does anyone know the function of adrenal glands?,0
20070719112704AAVDmGW,"chin ups, pull ups, are they a good back exercise?",0
20141004173248AA8WUZr,"How much do different types of lawyers earn, e.g. Environmental, firm, human rights?",0
20111018225018AAAEQb4,Nervous Flier Seeking Help?,0
20120429160541AAPQuxu,"Received a spiritual perception ... At one time, there was no coveting, no stealing of?",1
20060913123100AAV0CqK,Inexplicable chest tightness?,0
20150511200238AAskwli,"In a sig, fig. chemistry question, What if I got an answer that's bigger than my lower sig. fig?",0
20140701090747AAeip2m,I always feel scared in the dark?,1
20080619152704AARBnt3,How do you select a best answer for a question I asked?,0
20121027065751AAOBK8s,Name a famous character whoose name ends in -way?,0
20140530103352AAjvjia,Does McDonald do walk-in interview?,0
20080305173231AARzJ3k,How to succeed in  the us?,1
20080901181447AAVTJ4F,How long will it take me to get a 6 pack?,0
20120513182409AAfjjjC,Does it really matter who wins the election?,1
20081101012442AAurmk9,Help on MAKING a PSP Pandora Battery!?,0
20090827050032AAZkDfo,"how many miles dose 22,316 steps equal up to?",0
20160104083926AAY8tCJ,Name all the alternatives to university that you know about...?,1
20141129135912AAK8Tdp,Baby Girl Names?,1
20160914200357AAACIlY,Can someone translate my poem in Japanese?,0
20100803173636AASRAE6,Are Arizona tea cans refundable?,0
20130212135812AAikENM,Which cell phone upgrade should I choose?,1
20061205053140AA5n0aJ,Sony VX2100 or Canon DN XM-1?,1
20090325185441AALKnAg,Any cool ideas for talent show? 10 points to best answer?,1
20110707084113AAwO4zP,is it safe to vacuum a cat if they like it?,0
20130728175149AAbgRky,how to get justin bieber meet and greet 2013? what do i do?,0
20100728211205AAOOoYr,what's the absolute best thing you've ever eaten at a 1st class restaurant?,1
20110723061510AAWkCKT,Do you think torture is in step with our Christian values?,1
20100703192950AAq1azD,can psychics see there future to?,0
20120415115616AAd8gnu,What's some prons and cons of being a Lesbian in your opinion??!?,1
20090326050455AA5blS9,"Help! I have downloaded avast antivirus program, BUT?",0
20081022122038AAi6rSE,Why does Palin want to force her religious beliefs on everyone else?,1
20100302003656AABbcAi,call of duty modern warfare 2 (xbox 360)?,0
20120729192548AAGKFg1,How do I approach this girl. (19 years old and know NOTHING about dating)?,1
20070811012412AADS4aU,mount Shasta?,0
20100119142013AAAa1U5,Is it true that younger men very seldomly take older women seriously?,1
20090408115410AAJWztp,"Guys, I need your advise!!!?",1
20150320112510AAIhMG6,how do I make an email for someone other than myself on my computer?,0
20080419150458AA8lbIo,what to do once you realize your group of friends are backstabbing biatches?,1
20110702115822AAxVZ5Z,"Bad cramping, 11 days late period, help?",0
20150307095944AAh82Mh,what happens if you break the rules of the midnight game?,0
20110808141553AAcI6vP,Should I ignore my babyfather's family too?,1
20140829232258AAOHQSw,How do people go to Heaven?,1
20090319060528AAnwhMx,Acoustic songs for a complete novice at guitar?,0
20080302143524AAqWcIt,geography help....:)....canadian??,0
20061230150730AA4bn93,can a herbal product be shiped from the us to th uk?,0
20070510213808AAT999f,"i put my profile in chinese writing some how,,how do i get it back to english????",0
20090425111316AAfplhS,Can Anyone Tell Me On What Channels Will Eurovision Be Presented ?,0
20151106152650AAmfS52,US size for size 37 female shoe?,0
20120709094723AATLz7g,i keep getting emails to say my account needs verifying?,0
20130130224424AAPfHMy,This is my list of top ten light heavyweights of all time. Do you agree?,1
20111015133436AAPqAvg,Black Ops L96A1 Question?,1
20110625091237AAvWSOb,what does it mean if a girl says this?,1
20090707124919AAOICdN,What size is a women's five in a youth size?,0
20120113111836AAjT5lj,"Why are people so judgemental, and/or stereotypical, of people who listen rock/metal music?",1
20150623154841AAN5CZU,Is anyone else feeling bored at the moment?,1
20120129112437AA9J2cF,How long does it take for Liberty Tax Service to release a refund?,0
20110904092246AA5SBUQ,when I try to play the games on my laptop it pops up with a box saying critical error. how do I fix this?,0
20070114164613AAlPNPF,how do i scrunch my hair??,0
20081222123732AAc4WDs,What are some good lube mixtures?,0
20100226130352AArwNUN,How can I gain more weight during my pregnancy?,0
20130508233201AAoN6gH,"Exactly how did the State Department threaten those ""whistleblowers"" if they squealed?",1
20090326125528AAVPrnX,What do you think about this quote?,1
20110629075619AAFaJVC,What is the chance of pregnancy?,0
20110617085728AAxpgBQ,Can I take my puppy outside in the backyard if he doesn't have his shots?,1
20150123054342AAtkzJN,Does anyone know what this old GSN game was?,0
20130916185451AAW0fND,Does every teenage male question their sexual orientation at some point ( even if they don't admit it)?,1
20100706122938AAE2DcU,Guys - When will this guy call me?,1
20120329220603AAA52rO,Girlfriend help????????,1
20110813201723AAYYOSn,Question about the show 'The Boondocks' on Cartoon Network?,1
20100127185345AAM11ic,If you have eye contact for more than 2 seconds with a girl does that mean she likes you?,1
20091007202920AAbnhyc,"Ladies, what strain or type of bud do you like to smoke the most?",1
20100907142826AA0yd8X,Claremont Hotel in Blackpool?,0
20111121145545AAO6k5e,Did anyone buy that $10 digital camera from Family Dollar?,0
20110902134438AArDh0m,Hibbett Sports Dress Code? Fake nails acceptable?,0
20150121062459AAH0PeZ,If a girl rejects a guy. Does she remember and miss him later in life?,1
20121230115039AAMqCEz,How to make her want me?,1
20120807011623AApB9BC,Do I have to get shots?,0
20160606122713AAmlvbL,Help with taking notes?,1
20090907133512AAt3jBu,Refillable Paintball tank?,0
20110403192122AAe7qur,Did the progressive movement fundamentally change the course of American history?,1
20120314195732AAqlGIO,"When I was in middle school and elementary school I used to be the tallest kid, now I'm average, what happened?",0
20150221141233AAUjPCg,Why do all wet dogs smell the same?,0
20101018124612AA9vcFf,Do you like chocolate?,1
20120710153444AA2WXsH,"Liberals, if you are uni-healthcare supporters, why not be pro-war?",1
20061008235228AA0pnhn,My son did his study in Mumbai till 10th. Can he give CET in bangalore after 12th?,0
20081226205313AAEAqXy,age you have to be to smoke?,0
20090620171104AAEvf81,will a lanya iphone replica work with sprint?,0
20150918193747AA7mUJd,Does anyone have a link to the Love Live School Idol Project movie?,0
20130808213644AAN09Z9,Can i sleep with crest 3D white strips on?,0
20091113041153AAjvd4m,fighting with my boyfriend but scared to be alone.?,1
20130916184213AAj4ItM,My 3 years old weedeater costs $90 for cleaning carburator and changing spark plug. Is it a fair charge?,0
20060810131958AAacgKK,what happens when you reach level 7?,0
20130312091139AA7Kfmr,Where can I find these kinds of music?,0
20080806060556AAEvb84,how much would this Walter Payton football card be worth?,1
20121022172840AABPXFc,I don't want my relationship to end! Can you help?,1
20150929201025AA4eXke,When a protein breaks does all the pieces become amino acids again?,0
20090822201724AAw6M1A,i know this may sound silly...?,1
20080831144620AAAN0jU,What would you call this?,1
20080505134324AAfG4vr,How do I turn off Sound in a tab or window?,0
20080404061739AAgP4yP,I'm always worrying? What can I do to stop?,1
20131014032906AAjxtIC,"Q. What is the next number of the following sequence 521,523,526,5201,5251,.......?",0
20070812233217AAlpfbY,Is facebook working for everyone?,0
20120927070144AAl07vI,Can Manual Lymph Drainage dislodge unmetabolized 5-FU?,0
20080417123127AAyimSy,What is the maximum number of electrons that can be in the N shell of a period 4 element?,0
20111018183802AAbfulN,yugioh online duel accelerator?,0
20080202120514AA9gpAb,What will religions do????,1
20060721034325AAFGxG3,"If Kansas is can-sass""",1
20100610201048AAfAEgz,help me determine what type of reaction this is (chemisty)?,0
20120418111633AAEnkvn,Why do I had so much dandruff?,0
20110603223619AAb9Zq3,I'm planning a romantic getaway with the cuz?,1
20140520173510AAw3M0x,Which anime can you see being turned into a real movie if the right person does it?,1
20120928134828AAYTwQV,GS: What do you think the most beautiful animal is?,1
20120720164505AAHA4Ym,What are the sign's of pregnancy?,0
20140804034141AAY7qCe,I don't know how to deal with myself help what do I do?,1
20090929041342AAZFhAp,who can some up each starsign with one positive one negative typical stereotype?,1
20081209174853AADwsXi,"Compare Copernican and Ptolemaic astronomy, what are the similarities and differences. ?",0
20071226191205AA353rM,what does %n mean?,0
20070110084543AAvcVu1,has any body else had plastic surgery abroad what country was it and would you reccomend?,0
